"","replicate","areas","species","consumers","resources","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen","sd_vul"
"23",3,7,100,86,14,155,0.128737541528239,1.55,3.0258064516129,24.5612903225806,0.451196670135276,1.95213319458897,15.8459937565036,1.80232558139535,0.963658773458831,8.18212715131937
"24",3,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"25",4,1,27,21,6,30,0.238095238095238,1.11111111111111,1.86666666666667,9.93333333333333,0.501111111111111,1.68,8.94,2.57142857142857,0.72957913504,4.89652938314476
"26",4,2,46,40,6,51,0.2125,1.10869565217391,1.74509803921569,16.2941176470588,0.518262206843522,1.57400999615532,14.6966551326413,1.675,0.70718763736339,8.0421324216259
"27",4,3,48,40,8,67,0.209375,1.39583333333333,2.49253731343284,10.2238805970149,0.482512809088884,1.78569837380263,7.32457117398084,2.5,0.849034473380116,3.01376405254958
"28",4,4,41,32,9,46,0.159722222222222,1.1219512195122,2.1304347826087,10.5652173913043,0.517485822306238,1.89886578449905,9.41682419659735,2.28125,0.903795708511916,4.99139277009325
"29",4,5,87,74,13,121,0.125779625779626,1.39080459770115,2.38842975206612,21.3636363636364,0.489515743460146,1.7173007308244,15.3606311044328,1.64864864864865,0.803429121576024,7.92750558107068
"30",4,6,91,77,14,146,0.13543599257885,1.6043956043956,3.21917808219178,22.8630136986301,0.428457496716082,2.00647401013323,14.2502345655845,1.8961038961039,0.993688506052799,7.3655713939308
"31",4,7,95,82,13,155,0.145403377110694,1.63157894736842,3.15483870967742,25.1290322580645,0.425015608740895,1.93361082206035,15.4016649323621,1.89024390243902,0.953434677894646,8.00482874761453
"32",4,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"33",5,1,23,20,3,25,0.416666666666667,1.08695652173913,1.48,12.92,NA,1.3616,11.8864,1.7,0.506110035882566,6.96612757084834
"34",5,2,48,41,7,64,0.222996515679443,1.33333333333333,2.125,16.8125,0.4521484375,1.59375,12.609375,1.95121951219512,0.712475930273797,6.78364630142648
"35",5,3,53,43,10,75,0.174418604651163,1.41509433962264,2.54666666666667,11.8266666666667,0.465066666666667,1.79964444444444,8.35751111111111,2.3953488372093,0.845936704828648,4.24327034371798
"36",5,4,66,57,9,90,0.175438596491228,1.36363636363636,2.35555555555556,22.0222222222222,0.454074074074074,1.72740740740741,16.1496296296296,1.94736842105263,0.819274899980268,8.52844912304954
"37",5,5,73,63,10,112,0.177777777777778,1.53424657534247,2.57142857142857,23.4821428571429,0.427614795918367,1.67602040816327,15.305325255102,2.04761904761905,0.780427800473486,8.05804459063839
"38",5,6,66,56,10,88,0.157142857142857,1.33333333333333,2.13636363636364,15.2727272727273,0.509684917355372,1.60227272727273,11.4545454545455,2.01785714285714,0.713050880682128,5.96657355607052
"39",5,7,97,85,12,153,0.15,1.57731958762887,2.96078431372549,26.4117647058824,0.453287197231834,1.87709855183904,16.7447135717032,1.83529411764706,0.921853992941138,8.73942937143795
"40",5,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"41",6,1,11,9,2,10,0.555555555555556,0.909090909090909,1.2,8.2,NA,1.32,9.02,3.11111111111111,0.366666666666667,6.22253967444162
"42",6,2,38,32,6,40,0.208333333333333,1.05263157894737,1.4,17.2,0.460625,1.33,16.34,1.8125,0.417944277810857,8.72070333554964
"43",6,3,53,44,9,68,0.171717171717172,1.28301886792453,2.35294117647059,16.3823529411765,0.47621107266436,1.83391003460208,12.768598615917,1.88636363636364,0.880754469692742,6.75115374892032
"44",6,4,70,58,12,89,0.127873563218391,1.27142857142857,2.12359550561798,19.4044943820225,0.50195682363338,1.67024365610403,15.2619618735008,1.60344827586207,0.754335972736801,7.7459901521645
"45",6,5,70,58,12,110,0.158045977011494,1.57142857142857,3,21.3818181818182,0.402727272727273,1.90909090909091,13.6066115702479,2.10344827586207,0.928624761485178,7.03322941848856
"46",6,6,73,63,10,112,0.177777777777778,1.53424657534247,2.75,24.0357142857143,0.422273596938775,1.79241071428571,15.6661352040816,2.07936507936508,0.863775289584078,8.23763632426707
"47",6,7,74,61,13,101,0.127364438839849,1.36486486486486,2.38613861386139,14.1485148514851,0.502401725321047,1.7482599745123,10.3662386040584,2.0327868852459,0.81241149580156,5.36866593818205
"48",6,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"49",7,1,29,22,7,29,0.188311688311688,1,1.55172413793103,6.58620689655173,0.570749108204519,1.55172413793103,6.58620689655173,1.90909090909091,0.56790036318955,3.4364987719369
"50",7,2,38,32,6,44,0.229166666666667,1.15789473684211,1.72727272727273,18.9090909090909,0.398243801652892,1.49173553719008,16.3305785123967,1.9375,0.610683129206564,8.71659700576329
"51",7,3,40,31,9,51,0.182795698924731,1.275,2.76470588235294,10.4117647058824,0.498269896193772,2.1683967704729,8.16608996539792,2.38709677419355,1.08201921722166,4.31372549019608
"52",7,4,72,61,11,109,0.162444113263785,1.51388888888889,2.76146788990826,19.1651376146789,0.455012204359903,1.82408888140729,12.6595404427237,1.90163934426229,0.878927309318465,6.63486386147732
"53",7,5,54,44,10,66,0.15,1.22222222222222,2.06060606060606,13.2424242424242,0.517447199265381,1.68595041322314,10.8347107438017,2.02272727272727,0.758955755080812,5.71036465235014
"54",7,6,64,52,12,90,0.144230769230769,1.40625,3,13.6,0.468271604938271,2.13333333333333,9.67111111111111,2.21153846153846,1.06425065752445,5.0237416133774
"55",7,7,96,83,13,149,0.138090824837813,1.55208333333333,2.93288590604027,24.6510067114094,0.448583397144273,1.88964461060313,15.8825278140624,1.86746987951807,0.926373324890205,8.24519856859593
"56",7,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"57",8,1,17,12,5,16,0.266666666666667,0.941176470588235,1.5,4,0.5234375,1.59375,4.25,2.58333333333333,0.523138836662164,1.90065778087482
"58",8,2,58,47,11,81,0.156673114119923,1.39655172413793,2.75308641975309,15.5925925925926,0.461210181374791,1.97134583142814,11.1650663008688,1.80851063829787,0.964180099288301,5.84598720176675
"59",8,3,70,60,10,101,0.168333333333333,1.44285714285714,2.38613861386139,20.3267326732673,0.461229291245957,1.65375943534948,14.0878345260269,1.8,0.760201732902798,7.42479641937055
"60",8,4,78,66,12,106,0.133838383838384,1.35897435897436,2.73584905660377,20.6037735849057,0.5062299750801,2.01317194731221,15.1612673549306,1.71212121212121,0.998811553093392,7.83685264796215
"61",8,5,74,62,12,114,0.153225806451613,1.54054054054054,2.85964912280702,21.5789473684211,0.441982148353339,1.85626346568175,14.0073868882733,2.06451612903226,0.89663227668587,7.26268981225208
"62",8,6,96,83,13,149,0.138090824837813,1.55208333333333,2.91946308724832,25.4026845637584,0.447367235710103,1.8809963515157,16.3668303229584,1.81927710843373,0.920892363928264,8.47689326975068
"63",8,7,99,85,14,157,0.131932773109244,1.58585858585859,3.10191082802548,25.2547770700637,0.438029940362692,1.95598198709887,15.9249868148809,1.84705882352941,0.965699440387558,8.2111662532553
"64",8,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"65",9,1,10,6,4,8,0.333333333333333,0.8,1.5,2.25,0.484375,1.875,2.8125,3,0.645497224367903,1.02062072615966
"66",9,2,46,40,6,60,0.25,1.30434782608696,2.1,15.9666666666667,0.468888888888889,1.61,12.2411111111111,2.15,0.736589507503401,6.48728671240056
"67",9,3,55,46,9,70,0.169082125603865,1.27272727272727,2.2,14.4,0.506734693877551,1.72857142857143,11.3142857142857,1.67391304347826,0.807059945539104,5.98095522444579
"68",9,4,59,51,8,83,0.20343137254902,1.40677966101695,2.34939759036145,20.6867469879518,0.452460444186384,1.67005370881115,14.705037015532,1.94117647058824,0.778180786952151,7.86013616672663
"69",9,5,58,47,11,75,0.145067698259188,1.29310344827586,2.44,11.72,0.511644444444444,1.88693333333333,9.06346666666667,1.95744680851064,0.907309271468054,4.68895387958215
"70",9,6,91,77,14,146,0.13543599257885,1.6043956043956,3.21917808219178,23.013698630137,0.428879714768249,2.00647401013323,14.3441546256333,1.8961038961039,0.993688506052799,7.41006628711466
"71",9,7,98,85,13,147,0.133031674208145,1.5,2.71428571428571,25.0408163265306,0.46596325605072,1.80952380952381,16.6938775510204,1.76470588235294,0.87522172727568,8.6469203054747
"72",9,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"73",10,1,11,8,3,11,0.458333333333333,1,1.72727272727273,6.27272727272727,NA,1.72727272727273,6.27272727272727,3.5,0.744023809142845,3.78593889720018
"74",10,2,35,26,9,44,0.188034188034188,1.25714285714286,2.36363636363636,10.5909090909091,0.428719008264463,1.8801652892562,8.42458677685951,2.42307692307692,0.864647916983146,4.45462436798788
"75",10,3,47,38,9,61,0.178362573099415,1.29787234042553,2.83606557377049,9.85245901639344,0.527008868583714,2.18516527815103,7.59123891427036,2.18421052631579,1.09755488843513,3.73067997364861
"76",10,4,50,41,9,69,0.186991869918699,1.38,2.39130434782609,12.4492753623188,0.463558076034446,1.73282923755514,9.02121403066583,2.46341463414634,0.801028278552936,4.65406977487867
"77",10,5,57,47,10,78,0.165957446808511,1.36842105263158,2.23076923076923,21.7435897435897,0.416173570019724,1.6301775147929,15.8895463510848,2.19148936170213,0.719185208786685,8.03329282155646
"78",10,6,86,74,12,123,0.138513513513514,1.43023255813953,2.38211382113821,23.7967479674797,0.474585233657215,1.66554299689338,16.6383766276687,1.7972972972973,0.770080513375463,8.60532106340012
"79",10,7,93,80,13,138,0.132692307692308,1.48387096774194,2.89855072463768,23.5072463768116,0.463768115942029,1.9533711405167,15.8418399495904,1.85,0.964896636872972,8.20560490865957
"80",10,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"81",11,1,9,6,3,9,0.5,1,1.66666666666667,3.88888888888889,0.308641975308642,1.66666666666667,3.88888888888889,2.83333333333333,0.547722557505166,2
"82",11,2,34,28,6,43,0.255952380952381,1.26470588235294,2.11627906976744,13.6511627906977,0.418604651162791,1.67333693888588,10.7939426717144,2.32142857142857,0.760305534013837,5.90469955495831
"83",11,3,61,51,10,76,0.149019607843137,1.24590163934426,2.39473684210526,20.2105263157895,0.485630193905817,1.92209141274238,16.2216066481994,1.7843137254902,0.941135397948242,8.28263246894211
"84",11,4,70,63,7,102,0.231292517006803,1.45714285714286,2.2156862745098,23.6862745098039,0.455017301038062,1.52056901191849,16.2552864282968,2.03174603174603,0.679919979358538,8.54273619301584
"85",11,5,70,59,11,100,0.154083204930663,1.42857142857143,2.42,23.56,0.4458,1.694,16.492,2.13559322033898,0.7826695315126,8.42012740132508
"86",11,6,92,80,12,139,0.144791666666667,1.51086956521739,2.9136690647482,24.9280575539568,0.453703224470783,1.92847161120025,16.4991460069355,1.8125,0.952142076878401,8.594861569062
"87",11,7,101,87,14,160,0.13136288998358,1.58415841584158,3.0875,26,0.4396875,1.948984375,16.4125,1.83908045977011,0.962038462653842,8.45358204848983
"88",11,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"89",12,1,28,23,5,36,0.31304347826087,1.28571428571429,2.22222222222222,14.2222222222222,NA,1.72839506172839,11.0617283950617,2.30434782608696,0.806454225907683,6.18321104002056
"90",12,2,28,24,4,27,0.28125,0.964285714285714,1.2962962962963,18.2592592592593,0.288065843621399,1.3443072702332,18.9355281207133,1.91666666666667,0.46503561807779,10.5545375294226
"91",12,3,56,47,9,75,0.177304964539007,1.33928571428571,2.41333333333333,18.9733333333333,0.459733333333334,1.80195555555556,14.1667555555556,2.12765957446809,0.862076699601304,7.45732749269692
"92",12,4,70,60,10,99,0.165,1.41428571428571,2.57575757575758,20.8181818181818,0.454647484950515,1.82124273033364,14.7199265381084,1.91666666666667,0.881258003513968,7.74879816966322
"93",12,5,54,43,11,72,0.152219873150106,1.33333333333333,2.63888888888889,10.4722222222222,0.486111111111111,1.97916666666667,7.85416666666667,2.51162790697674,0.964377994846171,3.98790785887903
"94",12,6,90,78,12,136,0.145299145299145,1.51111111111111,2.75,25.0147058823529,0.452908737024221,1.81985294117647,16.5538494809689,1.85897435897436,0.882297847489602,8.60679675017577
"95",12,7,99,86,13,158,0.141323792486583,1.5959595959596,2.9873417721519,25.6329113924051,0.440113763819901,1.87181541419644,16.0611280243551,1.86046511627907,0.916159565644596,8.34729795347011
"96",12,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"97",13,1,29,24,5,35,0.291666666666667,1.20689655172414,1.97142857142857,11.4571428571429,0.435918367346939,1.6334693877551,9.4930612244898,2.625,0.732148285593166,5.17442691295867
"98",13,2,56,46,10,74,0.160869565217391,1.32142857142857,2.24324324324324,16.6486486486487,0.465303140978817,1.69758948137327,12.5989773557341,1.97826086956522,0.773032957661999,6.59918119433608
"99",13,3,64,55,9,89,0.17979797979798,1.390625,2.43820224719101,21.4044943820225,0.453856836258048,1.75331397550814,15.391995960106,2.01818181818182,0.835988737738621,8.13923084768822
"100",13,4,81,70,11,118,0.153246753246753,1.45679012345679,2.47457627118644,22.3220338983051,0.471344441252514,1.69864981327205,15.3227520827348,1.88571428571429,0.797296732047904,8.02924886428972
"101",13,5,86,75,11,127,0.153939393939394,1.47674418604651,2.51181102362205,24.4173228346457,0.463574927149854,1.7009114018228,16.5345650691301,1.74666666666667,0.802572276979495,8.65799607057866
"102",13,6,75,64,11,111,0.157670454545455,1.48,2.45945945945946,24.7117117117117,0.432838243649054,1.6617969320672,16.6971025079133,2.0625,0.763701771189578,8.60766548914317
"103",13,7,99,86,13,158,0.141323792486583,1.5959595959596,3.10126582278481,25.7088607594937,0.438271110398974,1.9431982054158,16.1087165518346,1.84883720930233,0.960462548230825,8.37078183180715
"104",13,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"105",14,1,37,30,7,37,0.176190476190476,1,1.48648648648649,9.91891891891892,0.594594594594595,1.48648648648649,9.91891891891892,1.26666666666667,0.568320777155935,5.34522483824849
"106",14,2,37,29,8,42,0.181034482758621,1.13513513513514,2.23809523809524,10.5714285714286,0.484126984126984,1.97165532879819,9.31292517006803,2.20689655172414,0.958874910168324,4.97785426080235
"107",14,3,68,57,11,88,0.140350877192982,1.29411764705882,2.47727272727273,19.8863636363636,0.481663223140496,1.91425619834711,15.3667355371901,1.89473684210526,0.935859178109111,7.90300183579182
"108",14,4,69,58,11,101,0.158307210031348,1.46376811594203,2.42574257425743,23.4950495049505,0.464660327418881,1.6571904715224,16.0510734241741,1.87931034482759,0.752305644755821,8.21404823731777
"109",14,5,89,76,13,140,0.1417004048583,1.57303370786517,3.12857142857143,23.3285714285714,0.434744897959183,1.98887755102041,14.830306122449,1.89473684210526,0.98513226069931,7.69518005307146
"110",14,6,69,57,12,101,0.14766081871345,1.46376811594203,2.8019801980198,14.009900990099,0.46740515635722,1.91422409567689,9.57112047838447,2.24561403508772,0.931158521990521,4.89579887629577
"111",14,7,99,86,13,157,0.140429338103757,1.58585858585859,2.98726114649682,25.7515923566879,0.441640634508499,1.88368696498844,16.2382652440261,1.84883720930233,0.923674842551308,8.43437995268724
"112",14,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"113",15,1,23,16,7,25,0.223214285714286,1.08695652173913,2.28,6.6,0.4784,2.0976,6.072,3.125,1.00605831507589,3.26814349513021
"114",15,2,40,31,9,58,0.207885304659498,1.45,2.72413793103448,11.7931034482759,0.442033293697979,1.87871581450654,8.13317479191439,2.64516129032258,0.885733770280422,4.29460728557917
"115",15,3,35,25,10,37,0.148,1.05714285714286,1.81081081081081,5.21621621621622,0.567567567567567,1.71292914536158,4.93425858290723,2.8,0.675540527024324,2.36170960680213
"116",15,4,49,40,9,61,0.169444444444444,1.24489795918367,2.18032786885246,10.4098360655738,0.527277613544746,1.75141091104542,8.36199946251008,2.325,0.813257688388945,4.22729517370765
"117",15,5,78,68,10,123,0.180882352941176,1.57692307692308,2.78861788617886,21.2764227642276,0.438231211580408,1.76839183025977,13.4923656553639,1.95588235294118,0.850495680975351,7.02380492894131
"118",15,6,88,74,14,134,0.129343629343629,1.52272727272727,2.95522388059701,21.1641791044776,0.44998886166184,1.94074404098908,13.8988638895077,1.81081081081081,0.951831881656031,7.17879979862618
"119",15,7,99,86,13,154,0.137745974955277,1.55555555555556,2.8961038961039,26.0519480519481,0.448262776184854,1.86178107606679,16.747680890538,1.86046511627907,0.909758922504732,8.67994494625488
"120",15,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"121",16,1,25,21,4,29,0.345238095238095,1.16,1.68965517241379,15.2068965517241,0.32461355529132,1.45659928656361,13.1093935790725,2.66666666666667,0.576761536607011,7.56052995225452
"122",16,2,43,36,7,56,0.222222222222222,1.30232558139535,1.89285714285714,18.5714285714286,0.422831632653061,1.45344387755102,14.2602040816327,1.80555555555556,0.564091573710276,7.62720917032509
"123",16,3,50,42,8,63,0.1875,1.26,2.04761904761905,12.047619047619,0.518770471151424,1.62509448223734,9.56160241874527,2.11904761904762,0.728026309295063,4.86356895613064
"124",16,4,60,49,11,77,0.142857142857143,1.28333333333333,2.06493506493507,13.1298701298701,0.512396694214876,1.60904031033901,10.231067633665,2.16326530612245,0.693316769612423,5.35342255708603
"125",16,5,86,73,13,126,0.13277133825079,1.46511627906977,2.41269841269841,24.6666666666667,0.453892668178382,1.64676240866717,16.8359788359788,1.82191780821918,0.748206175650079,8.55848070128446
"126",16,6,78,68,10,114,0.167647058823529,1.46153846153846,2.49122807017544,26.0526315789474,0.438211757463835,1.70452446906741,17.8254847645429,2.07352941176471,0.805599066533381,9.32134832661235
"127",16,7,96,82,14,148,0.128919860627178,1.54166666666667,2.98648648648649,23.3513513513513,0.450785244704164,1.93718042366691,15.1468224981738,1.80487804878049,0.953091634535751,7.82407156221685
"128",16,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"129",17,1,17,13,4,15,0.288461538461538,0.882352941176471,1.26666666666667,6.33333333333333,0.511111111111111,1.43555555555556,7.17777777777778,2.38461538461538,0.425604982512659,4.07317330109348
"130",17,2,35,30,5,38,0.253333333333333,1.08571428571429,1.63157894736842,21.3684210526316,0.346952908587258,1.50277008310249,19.6814404432133,2.46666666666667,0.636900348813769,10.5338788619443
"131",17,3,64,51,13,98,0.147812971342383,1.53125,3.14285714285714,15.4081632653061,0.423885880882965,2.05247813411079,10.0624739691795,1.98039215686275,1.01039472576706,5.23546727419949
"132",17,4,68,58,10,91,0.156896551724138,1.33823529411765,2.6043956043956,20.3626373626374,0.46479893732641,1.94614177031759,15.2160367105422,1.86206896551724,0.96075173829738,7.97419794864014
"133",17,5,68,56,12,94,0.139880952380952,1.38235294117647,2.65957446808511,20.5106382978723,0.442621095518334,1.92394748755093,14.8374830239928,1.96428571428571,0.936696327836533,7.52943021083495
"134",17,6,74,63,11,104,0.15007215007215,1.40540540540541,2.44230769230769,24.5769230769231,0.442400147928994,1.73779585798817,17.487426035503,2.0952380952381,0.819876648575175,8.92329168417707
"135",17,7,101,87,14,160,0.13136288998358,1.58415841584158,3.0875,24.95,0.44296875,1.948984375,15.7496875,1.83908045977011,0.962038462653842,8.1433105173092
"136",17,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"137",18,1,23,19,4,25,0.328947368421053,1.08695652173913,1.56,7.4,0.5008,1.4352,6.808,2.21052631578947,0.535801307329193,2.8480402618877
"138",18,2,39,32,7,47,0.209821428571429,1.20512820512821,1.8936170212766,16.9574468085106,0.444997736532368,1.571299230421,14.0710728836578,2.4375,0.665980237680717,7.43287885206599
"139",18,3,57,49,8,77,0.196428571428571,1.35087719298246,2.16883116883117,19.7792207792208,0.492831843481194,1.60549839770619,14.641760836566,2.10204081632653,0.724673579106961,7.82354840652121
"140",18,4,43,33,10,59,0.178787878787879,1.37209302325581,2.96610169491525,9.71186440677966,0.463085320310256,2.1617351335823,7.07813846595806,2.72727272727273,1.07419021409351,3.6432579137695
"141",18,5,74,63,11,105,0.151515151515152,1.41891891891892,2.54285714285714,21.2857142857143,0.459319727891157,1.79210884353741,15.0013605442177,2.04761904761905,0.858500375759718,7.82484823146064
"142",18,6,80,69,11,117,0.154150197628458,1.4625,2.72649572649573,24.2649572649573,0.450726860983271,1.8642705822193,16.5914237709109,1.84057971014493,0.910623763184095,8.63420940129838
"143",18,7,91,79,12,140,0.147679324894515,1.53846153846154,2.68571428571429,25.7,0.461734693877551,1.74571428571429,16.705,1.91139240506329,0.832336957083237,8.68683259917334
"144",18,8,103,89,14,163,0.130818619582665,1.58252427184466,3.06134969325153,25.8343558282209,0.443712597387933,1.93447250555158,16.3247769957469,1.8314606741573,0.953751092462152,8.42919065498999
"145",19,1,14,11,3,12,0.363636363636364,0.857142857142857,1.16666666666667,7.16666666666667,0.375,1.36111111111111,8.36111111111111,3.45454545454545,0.351763235340724,5.08538210079745
"146",19,2,14,9,5,14,0.311111111111111,1,2,3.28571428571429,0.479591836734694,2,3.28571428571429,3.22222222222222,0.881917103688197,1.30384048104053
"147",19,3,63,53,10,92,0.173584905660377,1.46031746031746,2.41304347826087,18.695652173913,0.489957466918714,1.65241020793951,12.8024574669187,2.20754716981132,0.749551797452713,6.7466437780893
"148",19,4,45,37,8,53,0.179054054054054,1.17777777777778,1.86792452830189,13.0377358490566,0.516197935208259,1.58597365610538,11.0697757208971,2.13513513513514,0.679850571715174,5.91625976731402
"149",19,5,72,60,12,106,0.147222222222222,1.47222222222222,2.69811320754717,20.4150943396226,0.471342114631541,1.83268066927732,13.8668565325739,1.95,0.878683608895612,7.17580321981967
"150",19,6,67,56,11,95,0.154220779220779,1.41791044776119,2.57894736842105,14.3894736842105,0.479778393351801,1.81883656509695,10.1483656509695,2.25,0.870750309433104,5.21391973014592
"151",19,7,94,81,13,140,0.1329534662868,1.48936170212766,2.75714285714286,25.9142857142857,0.455051020408163,1.85122448979592,17.3995918367347,1.91358024691358,0.900893183788524,8.92500851988741
