"","replicate","area","species","links","connectances","links_per_sp","indegrees","outdegrees","maxsims","basals","tops","intermediates","sd_gen","sd_vul","overlaps","S_tops","S_intermediates","S_basals","modularities","normalised_indegree","normalised_outdegree","resources","consumers","potential_indegree"
"11",1,11,139,488,0.0508810343029924,3.51079136690647,16.2666666666667,3.64179104477612,0,0.784172661870504,0.0359712230215827,0.179856115107914,3.18315454964789,0.725274419469245,0.471264367816092,5,25,109,0.108140453696251,4.63333333333333,1.03731343283582,134,30,21.3666666666667
"12",1,12,139,488,0.0508810343029924,3.51079136690647,16.2666666666667,3.64179104477612,0,0.784172661870504,0.0359712230215827,0.179856115107914,3.18315454964789,0.725274419469245,0.471264367816092,5,25,109,0.108140453696251,4.63333333333333,1.03731343283582,134,30,21.3666666666667
"13",1,13,140,492,0.0505652620760534,3.51428571428571,16.4,3.64444444444444,0,0.785714285714286,0.0357142857142857,0.178571428571429,3.18743155750043,0.727663597110561,0.473563218390805,5,25,110,0.121312960982323,4.66666666666667,1.03703703703704,135,30,21.3666666666667
"14",1,14,140,492,0.0505652620760534,3.51428571428571,16.4,3.64444444444444,0,0.785714285714286,0.0357142857142857,0.178571428571429,3.18743155750043,0.727663597110561,0.473563218390805,5,25,110,0.121312960982323,4.66666666666667,1.03703703703704,135,30,21.3666666666667
"15",1,15,140,492,0.0505652620760534,3.51428571428571,16.4,3.64444444444444,0,0.785714285714286,0.0357142857142857,0.178571428571429,3.18743155750043,0.727663597110561,0.473563218390805,5,25,110,0.121312960982323,4.66666666666667,1.03703703703704,135,30,21.3666666666667
"16",1,16,141,493,0.0499493414387031,3.49645390070922,16.4333333333333,3.625,0,0.787234042553192,0.0354609929078014,0.177304964539007,3.20412523621687,0.731269775352324,0.473563218390805,5,25,111,0.120632037520409,4.7,1.03676470588235,136,30,21.3666666666667
"17",1,17,144,506,0.0491452991452991,3.51388888888889,16.8666666666667,3.64028776978417,0,0.791666666666667,0.0347222222222222,0.173611111111111,3.20913757919467,0.724174012626916,0.485057471264368,5,25,114,0.128851011395454,4.8,1.03597122302158,139,30,21.3666666666667
"18",1,18,144,506,0.0491452991452991,3.51388888888889,16.8666666666667,3.64028776978417,0,0.791666666666667,0.0347222222222222,0.173611111111111,3.20913757919467,0.724174012626916,0.485057471264368,5,25,114,0.128851011395454,4.8,1.03597122302158,139,30,21.3666666666667
"19",1,19,144,506,0.0491452991452991,3.51388888888889,16.8666666666667,3.64028776978417,0,0.791666666666667,0.0347222222222222,0.173611111111111,3.20913757919467,0.724174012626916,0.485057471264368,5,25,114,0.128851011395454,4.8,1.03597122302158,139,30,21.3666666666667
"20",1,20,144,507,0.0492424242424242,3.52083333333333,16.9,3.64748201438849,0,0.791666666666667,0.0347222222222222,0.173611111111111,3.21493511825784,0.721169339142425,0.485057471264368,5,25,114,0.115911759436131,4.8,1.03597122302158,139,30,21.3666666666667
"21",1,21,144,507,0.0492424242424242,3.52083333333333,16.9,3.64748201438849,0,0.791666666666667,0.0347222222222222,0.173611111111111,3.21493511825784,0.721169339142425,0.485057471264368,5,25,114,0.115911759436131,4.8,1.03597122302158,139,30,21.3666666666667
"22",1,22,151,536,0.0473289183222958,3.54966887417219,16.75,3.69655172413793,0,0.788079470198676,0.0397350993377483,0.172185430463576,3.28030331552367,0.749378904233595,0.504032258064516,6,26,119,0.0948916897177696,4.71875,1.04137931034483,145,32,20.1875
"23",1,23,159,573,0.0456173871507046,3.60377358490566,15.9166666666667,3.79470198675497,0,0.773584905660377,0.050314465408805,0.176100628930818,3.22289995249257,0.800235617709226,0.525396825396825,8,28,123,0.147105485200882,4.41666666666667,1.05298013245033,151,36,18.9722222222222
"24",1,24,159,573,0.0456173871507046,3.60377358490566,15.9166666666667,3.79470198675497,0,0.773584905660377,0.050314465408805,0.176100628930818,3.22289995249257,0.800235617709226,0.525396825396825,8,28,123,0.147105485200882,4.41666666666667,1.05298013245033,151,36,18.9722222222222
"25",1,25,162,580,0.0444751169388851,3.58024691358025,15.6756756756757,3.76623376623377,0,0.771604938271605,0.0493827160493827,0.179012345679012,3.25025054808741,0.806837238540309,0.503003003003003,8,29,125,0.136299058794975,4.37837837837838,1.05194805194805,154,37,18.4864864864865
"26",1,26,162,580,0.0444751169388851,3.58024691358025,15.6756756756757,3.76623376623377,0,0.771604938271605,0.0493827160493827,0.179012345679012,3.25025054808741,0.806837238540309,0.503003003003003,8,29,125,0.136299058794975,4.37837837837838,1.05194805194805,154,37,18.4864864864865
"27",1,27,163,581,0.0440051503446186,3.56441717791411,15.7027027027027,3.74838709677419,0,0.773006134969325,0.049079754601227,0.177914110429448,3.25881650274501,0.809902408297103,0.503003003003003,8,29,126,0.134985968470573,4.40540540540541,1.05161290322581,155,37,18.4864864864865
"28",1,28,163,581,0.0440051503446186,3.56441717791411,15.7027027027027,3.74838709677419,0,0.773006134969325,0.049079754601227,0.177914110429448,3.25881650274501,0.809902408297103,0.503003003003003,8,29,126,0.134985968470573,4.40540540540541,1.05161290322581,155,37,18.4864864864865
"29",1,29,163,581,0.0440051503446186,3.56441717791411,15.7027027027027,3.74838709677419,0,0.773006134969325,0.049079754601227,0.177914110429448,3.25881650274501,0.809902408297103,0.503003003003003,8,29,126,0.134985968470573,4.40540540540541,1.05161290322581,155,37,18.4864864864865
"30",1,30,163,581,0.0440051503446186,3.56441717791411,15.7027027027027,3.74838709677419,0,0.773006134969325,0.049079754601227,0.177914110429448,3.25881650274501,0.809902408297103,0.503003003003003,8,29,126,0.134985968470573,4.40540540540541,1.05161290322581,155,37,18.4864864864865
"31",1,31,163,581,0.0440051503446186,3.56441717791411,15.7027027027027,3.74838709677419,0,0.773006134969325,0.049079754601227,0.177914110429448,3.25881650274501,0.809902408297103,0.503003003003003,8,29,126,0.134985968470573,4.40540540540541,1.05161290322581,155,37,18.4864864864865
"32",1,32,170,600,0.0417681865645667,3.52941176470588,15,3.72670807453416,0,0.764705882352941,0.0529411764705882,0.182352941176471,3.32100877397088,0.809160245212659,0.452564102564103,9,31,130,0.136819437146187,4.25,1.05590062111801,161,40,17.35
"33",1,33,170,600,0.0417681865645667,3.52941176470588,15,3.72670807453416,0,0.764705882352941,0.0529411764705882,0.182352941176471,3.32100877397088,0.809160245212659,0.452564102564103,9,31,130,0.136819437146187,4.25,1.05590062111801,161,40,17.35
"34",1,34,171,607,0.0417612659098727,3.54970760233918,15.175,3.74691358024691,0,0.766081871345029,0.0526315789473684,0.181286549707602,3.31884339617162,0.80390064943246,0.455128205128205,9,31,131,0.131388634443283,4.275,1.05555555555556,162,40,17.35
"35",1,35,172,611,0.0415476676186591,3.55232558139535,15.275,3.74846625766871,0,0.767441860465116,0.0523255813953488,0.180232558139535,3.32598436943137,0.801014210499226,0.455128205128205,9,31,132,0.130560547113419,4.3,1.05521472392638,163,40,17.35
"36",1,36,174,614,0.0407946315859411,3.52873563218391,15.35,3.72121212121212,0,0.770114942528736,0.0517241379310345,0.17816091954023,3.34736195981692,0.804823016156961,0.455128205128205,9,31,134,0.130925759673119,4.35,1.05454545454545,165,40,17.35
"37",1,37,174,614,0.0407946315859411,3.52873563218391,15.35,3.72121212121212,0,0.770114942528736,0.0517241379310345,0.17816091954023,3.34736195981692,0.804823016156961,0.455128205128205,9,31,134,0.130925759673119,4.35,1.05454545454545,165,40,17.35
"38",1,38,175,616,0.0404597701149425,3.52,15.0243902439024,3.71084337349398,0,0.765714285714286,0.0514285714285714,0.182857142857143,3.35530984571165,0.808043391026796,0.440243902439024,9,32,134,0.133973360061646,4.26829268292683,1.05421686746988,166,41,16.9512195121951
"39",1,39,175,616,0.0404597701149425,3.52,15.0243902439024,3.71084337349398,0,0.765714285714286,0.0514285714285714,0.182857142857143,3.35530984571165,0.808043391026796,0.440243902439024,9,32,134,0.133973360061646,4.26829268292683,1.05421686746988,166,41,16.9512195121951
"40",1,40,177,620,0.0398048279404212,3.50282485875706,15.1219512195122,3.69047619047619,0,0.768361581920904,0.0508474576271186,0.180790960451977,3.36320724010322,0.812116139867588,0.445121951219512,9,32,136,0.131960183382034,4.31707317073171,1.05357142857143,168,41,16.9512195121951
"41",1,41,177,622,0.0399332306111967,3.51412429378531,15.1707317073171,3.70238095238095,0,0.768361581920904,0.0508474576271186,0.180790960451977,3.35197898059862,0.814029541334884,0.458536585365854,9,32,136,0.133415967226028,4.31707317073171,1.05357142857143,168,41,16.9512195121951
"42",1,42,177,622,0.0399332306111967,3.51412429378531,15.1707317073171,3.70238095238095,0,0.768361581920904,0.0508474576271186,0.180790960451977,3.35197898059862,0.814029541334884,0.458536585365854,9,32,136,0.133415967226028,4.31707317073171,1.05357142857143,168,41,16.9512195121951
"43",1,43,177,622,0.0399332306111967,3.51412429378531,15.1707317073171,3.70238095238095,0,0.768361581920904,0.0508474576271186,0.180790960451977,3.35197898059862,0.814029541334884,0.458536585365854,9,32,136,0.133415967226028,4.31707317073171,1.05357142857143,168,41,16.9512195121951
"44",1,44,177,622,0.0399332306111967,3.51412429378531,15.1707317073171,3.70238095238095,0,0.768361581920904,0.0508474576271186,0.180790960451977,3.35197898059862,0.814029541334884,0.458536585365854,9,32,136,0.133415967226028,4.31707317073171,1.05357142857143,168,41,16.9512195121951
"45",1,45,177,622,0.0399332306111967,3.51412429378531,15.1707317073171,3.70238095238095,0,0.768361581920904,0.0508474576271186,0.180790960451977,3.35197898059862,0.814029541334884,0.458536585365854,9,32,136,0.133415967226028,4.31707317073171,1.05357142857143,168,41,16.9512195121951
"46",1,46,178,625,0.0396749825430077,3.51123595505618,14.8809523809524,3.67647058823529,0,0.764044943820225,0.0449438202247191,0.191011235955056,3.35142294022909,0.814158942269159,0.443670150987224,8,34,136,0.135092467069626,4.23809523809524,1.04705882352941,170,42,16.6666666666667
"47",1,47,178,625,0.0396749825430077,3.51123595505618,14.8809523809524,3.67647058823529,0,0.764044943820225,0.0449438202247191,0.191011235955056,3.35142294022909,0.814158942269159,0.443670150987224,8,34,136,0.135092467069626,4.23809523809524,1.04705882352941,170,42,16.6666666666667
"48",1,48,178,625,0.0396749825430077,3.51123595505618,14.8809523809524,3.67647058823529,0,0.764044943820225,0.0449438202247191,0.191011235955056,3.35142294022909,0.814158942269159,0.443670150987224,8,34,136,0.135092467069626,4.23809523809524,1.04705882352941,170,42,16.6666666666667
"49",1,49,178,625,0.0396749825430077,3.51123595505618,14.8809523809524,3.67647058823529,0,0.764044943820225,0.0449438202247191,0.191011235955056,3.35142294022909,0.814158942269159,0.443670150987224,8,34,136,0.135092467069626,4.23809523809524,1.04705882352941,170,42,16.6666666666667
"50",1,50,180,651,0.0404096834264432,3.61666666666667,15.1395348837209,3.78488372093023,0,0.761111111111111,0.0444444444444444,0.194444444444444,3.26428189215395,0.822136105068033,0.449612403100775,8,35,137,0.12700180709362,4.18604651162791,1.04651162790698,172,43,17.0232558139535
"51",1,51,180,654,0.0405959031657356,3.63333333333333,15.2093023255814,3.80232558139535,0,0.761111111111111,0.0444444444444444,0.194444444444444,3.25940235066216,0.821268475193807,0.449612403100775,8,35,137,0.132479250431061,4.18604651162791,1.04651162790698,172,43,17.0232558139535
"52",1,52,180,654,0.0405959031657356,3.63333333333333,15.2093023255814,3.80232558139535,0,0.761111111111111,0.0444444444444444,0.194444444444444,3.25940235066216,0.821268475193807,0.449612403100775,8,35,137,0.132479250431061,4.18604651162791,1.04651162790698,172,43,17.0232558139535
"53",1,53,180,654,0.0405959031657356,3.63333333333333,15.2093023255814,3.80232558139535,0,0.761111111111111,0.0444444444444444,0.194444444444444,3.25940235066216,0.821268475193807,0.449612403100775,8,35,137,0.132479250431061,4.18604651162791,1.04651162790698,172,43,17.0232558139535
"54",1,54,191,772,0.0425461559658308,4.04188481675393,16.4255319148936,4.21857923497268,0,0.753926701570681,0.0471204188481675,0.198952879581152,3.02500750695763,0.83451366771377,0.494912118408881,9,38,144,0.211613073945045,4.06382978723404,1.04371584699454,183,47,17.0425531914894
"55",1,55,191,772,0.0425461559658308,4.04188481675393,16.4255319148936,4.21857923497268,0,0.753926701570681,0.0471204188481675,0.198952879581152,3.02500750695763,0.83451366771377,0.494912118408881,9,38,144,0.211613073945045,4.06382978723404,1.04371584699454,183,47,17.0425531914894
"56",1,56,191,772,0.0425461559658308,4.04188481675393,16.4255319148936,4.21857923497268,0,0.753926701570681,0.0471204188481675,0.198952879581152,3.02500750695763,0.83451366771377,0.494912118408881,9,38,144,0.211613073945045,4.06382978723404,1.04371584699454,183,47,17.0425531914894
"57",1,57,191,772,0.0425461559658308,4.04188481675393,16.4255319148936,4.21857923497268,0,0.753926701570681,0.0471204188481675,0.198952879581152,3.02500750695763,0.83451366771377,0.494912118408881,9,38,144,0.211613073945045,4.06382978723404,1.04371584699454,183,47,17.0425531914894
"58",1,58,192,777,0.0423756544502618,4.046875,16.531914893617,4.22282608695652,0,0.755208333333333,0.046875,0.197916666666667,3.02061176292863,0.831475446705105,0.494912118408881,9,38,145,0.211507141590118,4.08510638297872,1.04347826086957,184,47,17.0425531914894
"59",1,59,193,779,0.0420444732297064,4.03626943005181,16.5744680851064,4.21081081081081,0,0.756476683937824,0.0466321243523316,0.196891191709845,3.0367049497873,0.832287266339893,0.494912118408881,9,38,146,0.19818040728569,4.1063829787234,1.04324324324324,185,47,17.0425531914894
"60",1,60,193,779,0.0420444732297064,4.03626943005181,16.5744680851064,4.21081081081081,0,0.756476683937824,0.0466321243523316,0.196891191709845,3.0367049497873,0.832287266339893,0.494912118408881,9,38,146,0.19818040728569,4.1063829787234,1.04324324324324,185,47,17.0425531914894
"61",1,61,193,780,0.0420984455958549,4.04145077720207,16.5957446808511,4.21621621621622,0,0.756476683937824,0.0466321243523316,0.196891191709845,3.03254478420003,0.832546955971647,0.501387604070305,9,38,146,0.199895620346069,4.1063829787234,1.04324324324324,185,47,17.0425531914894
"62",1,62,193,780,0.0420984455958549,4.04145077720207,16.5957446808511,4.21621621621622,0,0.756476683937824,0.0466321243523316,0.196891191709845,3.03254478420003,0.832546955971647,0.501387604070305,9,38,146,0.199895620346069,4.1063829787234,1.04324324324324,185,47,17.0425531914894
"63",1,63,193,780,0.0420984455958549,4.04145077720207,16.5957446808511,4.21621621621622,0,0.756476683937824,0.0466321243523316,0.196891191709845,3.03254478420003,0.832546955971647,0.501387604070305,9,38,146,0.199895620346069,4.1063829787234,1.04324324324324,185,47,17.0425531914894
"64",1,64,193,780,0.0420984455958549,4.04145077720207,16.5957446808511,4.21621621621622,0,0.756476683937824,0.0466321243523316,0.196891191709845,3.03254478420003,0.832546955971647,0.501387604070305,9,38,146,0.199895620346069,4.1063829787234,1.04324324324324,185,47,17.0425531914894
"65",1,65,195,782,0.0413428495902723,4.01025641025641,16.6382978723404,4.18181818181818,0,0.758974358974359,0.0461538461538462,0.194871794871795,3.05591876082688,0.838195328699874,0.501387604070305,9,38,148,0.198943957686424,4.14893617021277,1.0427807486631,187,47,17.0425531914894
"66",1,66,195,782,0.0413428495902723,4.01025641025641,16.6382978723404,4.18181818181818,0,0.758974358974359,0.0461538461538462,0.194871794871795,3.05591876082688,0.838195328699874,0.501387604070305,9,38,148,0.198943957686424,4.14893617021277,1.0427807486631,187,47,17.0425531914894
"67",1,67,195,785,0.0415014538725879,4.02564102564103,16.7021276595745,4.19786096256685,0,0.758974358974359,0.0461538461538462,0.194871794871795,3.05596631613499,0.837064070153829,0.502312673450509,9,38,148,0.197776794433594,4.14893617021277,1.0427807486631,187,47,17.0425531914894
"68",1,68,195,785,0.0415014538725879,4.02564102564103,16.7021276595745,4.19786096256685,0,0.758974358974359,0.0461538461538462,0.194871794871795,3.05596631613499,0.837064070153829,0.502312673450509,9,38,148,0.197776794433594,4.14893617021277,1.0427807486631,187,47,17.0425531914894
"69",1,69,195,786,0.0415543219666931,4.03076923076923,16.7234042553191,4.20320855614973,0,0.758974358974359,0.0461538461538462,0.194871794871795,3.05202341057798,0.835418941566919,0.502312673450509,9,38,148,0.210053935647011,4.14893617021277,1.0427807486631,187,47,17.0425531914894
"70",1,70,195,786,0.0415543219666931,4.03076923076923,16.7234042553191,4.20320855614973,0,0.758974358974359,0.0461538461538462,0.194871794871795,3.05202341057798,0.835418941566919,0.502312673450509,9,38,148,0.210053935647011,4.14893617021277,1.0427807486631,187,47,17.0425531914894
"71",1,71,196,790,0.0413396127681842,4.03061224489796,16.8085106382979,4.20212765957447,0,0.760204081632653,0.0459183673469388,0.193877551020408,3.05723998566954,0.832548761930466,0.502312673450509,9,38,149,0.210169062018394,4.17021276595745,1.04255319148936,188,47,17.0425531914894
"72",1,72,196,790,0.0413396127681842,4.03061224489796,16.8085106382979,4.20212765957447,0,0.760204081632653,0.0459183673469388,0.193877551020408,3.05723998566954,0.832548761930466,0.502312673450509,9,38,149,0.210169062018394,4.17021276595745,1.04255319148936,188,47,17.0425531914894
"73",1,73,196,790,0.0413396127681842,4.03061224489796,16.8085106382979,4.20212765957447,0,0.760204081632653,0.0459183673469388,0.193877551020408,3.05723998566954,0.832548761930466,0.502312673450509,9,38,149,0.210169062018394,4.17021276595745,1.04255319148936,188,47,17.0425531914894
"74",1,74,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"75",1,75,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"76",1,76,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"77",1,77,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"78",1,78,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"79",1,79,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"80",1,80,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"81",1,81,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"82",1,82,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"83",1,83,197,803,0.0415932870610173,4.0761421319797,16.7291666666667,4.27127659574468,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01944208860805,0.832297349828399,0.495567375886525,10,38,149,0.193666636943817,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"84",1,84,197,804,0.041645084429711,4.08121827411168,16.75,4.27659574468085,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01664336311946,0.831048888615155,0.495567375886525,10,38,149,0.194087877869606,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"85",1,85,197,804,0.041645084429711,4.08121827411168,16.75,4.27659574468085,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01664336311946,0.831048888615155,0.495567375886525,10,38,149,0.194087877869606,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"86",1,86,197,804,0.041645084429711,4.08121827411168,16.75,4.27659574468085,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01664336311946,0.831048888615155,0.495567375886525,10,38,149,0.194087877869606,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"87",1,87,197,804,0.041645084429711,4.08121827411168,16.75,4.27659574468085,0,0.756345177664975,0.050761421319797,0.192893401015228,3.01664336311946,0.831048888615155,0.495567375886525,10,38,149,0.194087877869606,4.10416666666667,1.04787234042553,188,48,16.9791666666667
"88",1,88,202,846,0.0416728239988178,4.18811881188119,16.5882352941176,4.40625,0,0.747524752475248,0.0544554455445545,0.198019801980198,2.94736657463149,0.859226517937081,0.509803921568627,11,40,151,0.18122410774231,3.96078431372549,1.05208333333333,192,51,16.5882352941176
"89",1,89,202,846,0.0416728239988178,4.18811881188119,16.5882352941176,4.40625,0,0.747524752475248,0.0544554455445545,0.198019801980198,2.94736657463149,0.859226517937081,0.509803921568627,11,40,151,0.18122410774231,3.96078431372549,1.05208333333333,192,51,16.5882352941176
"90",1,90,202,846,0.0416728239988178,4.18811881188119,16.5882352941176,4.40625,0,0.747524752475248,0.0544554455445545,0.198019801980198,2.94736657463149,0.859226517937081,0.509803921568627,11,40,151,0.18122410774231,3.96078431372549,1.05208333333333,192,51,16.5882352941176
"91",1,91,202,846,0.0416728239988178,4.18811881188119,16.5882352941176,4.40625,0,0.747524752475248,0.0544554455445545,0.198019801980198,2.94736657463149,0.859226517937081,0.509803921568627,11,40,151,0.18122410774231,3.96078431372549,1.05208333333333,192,51,16.5882352941176
"92",1,92,202,846,0.0416728239988178,4.18811881188119,16.5882352941176,4.40625,0,0.747524752475248,0.0544554455445545,0.198019801980198,2.94736657463149,0.859226517937081,0.509803921568627,11,40,151,0.18122410774231,3.96078431372549,1.05208333333333,192,51,16.5882352941176
"93",1,93,202,846,0.0416728239988178,4.18811881188119,16.5882352941176,4.40625,0,0.747524752475248,0.0544554455445545,0.198019801980198,2.94736657463149,0.859226517937081,0.509803921568627,11,40,151,0.18122410774231,3.96078431372549,1.05208333333333,192,51,16.5882352941176
"94",2,1,28,29,0.0767195767195767,1.03571428571429,5.8,1.16,0,0.821428571428571,0.142857142857143,0.0357142857142857,4.36944918048461,0.490361586383944,0.3,4,1,23,0.282401889562607,5.6,1.12,25,5,15.6
"95",2,2,68,133,0.0583845478489903,1.95588235294118,12.0909090909091,2.11111111111111,0,0.838235294117647,0.0735294117647059,0.0882352941176471,3.59627560377457,0.60838561244337,0.4,5,6,57,0.252784192562103,6.18181818181818,1.07936507936508,63,11,26.8181818181818
"96",2,3,87,258,0.0689655172413793,2.96551724137931,17.2,3.14634146341463,0,0.827586206896552,0.0574712643678161,0.114942528735632,3.23376360246279,0.637010110469748,0.561904761904762,5,10,72,0.108256720006466,5.8,1.0609756097561,82,15,30.8
"97",2,4,110,298,0.0497080900750625,2.70909090909091,14.9,2.89320388349515,0,0.818181818181818,0.0636363636363636,0.118181818181818,3.58173785240968,0.689841671024857,0.378947368421053,7,13,90,0.127702564001083,5.5,1.06796116504854,103,20,24.2
"98",2,5,111,311,0.0509418509418509,2.8018018018018,14.8095238095238,2.99038461538462,0,0.810810810810811,0.0630630630630631,0.126126126126126,3.60233894392022,0.659556424200128,0.380952380952381,7,14,90,0.15631040930748,5.28571428571429,1.06730769230769,104,21,23.2380952380952
"99",2,6,111,311,0.0509418509418509,2.8018018018018,14.8095238095238,2.99038461538462,0,0.810810810810811,0.0630630630630631,0.126126126126126,3.60233894392022,0.659556424200128,0.380952380952381,7,14,90,0.15631040930748,5.28571428571429,1.06730769230769,104,21,23.2380952380952
"100",2,7,112,312,0.0501930501930502,2.78571428571429,14.8571428571429,2.97142857142857,0,0.8125,0.0625,0.125,3.62143552595396,0.663192611406701,0.380952380952381,7,14,91,0.156131848692894,5.33333333333333,1.06666666666667,105,21,23.2380952380952
"101",2,8,114,316,0.0490607048594939,2.7719298245614,15.047619047619,2.95327102803738,0,0.815789473684211,0.0614035087719298,0.12280701754386,3.63749233536486,0.663361276121363,0.380952380952381,7,14,93,0.158983945846558,5.42857142857143,1.06542056074766,107,21,23.2380952380952
"102",2,9,125,381,0.0491612903225806,3.048,14.6538461538462,3.28448275862069,0,0.792,0.072,0.136,3.4064556175806,0.723917539274165,0.452307692307692,9,17,99,0.207559198141098,4.80769230769231,1.07758620689655,116,26,20.8076923076923
